app_key,app_display,surface_type,surface_name,file_path,function_name,function_kind,start_line,end_line,line_count,cyclomatic,loop_count,max_loop_depth,time_complexity,space_complexity,risk_level,risk_score,patterns,bound_controls,suggestions
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,extractMetaTags,function_declaration,147,164,18,8,0,0,O(1) (estimated),O(n) (estimated),low,4.8,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,mapSchemaToRecipe,function_declaration,170,224,55,18,1,1,O(n) (estimated),O(n) (estimated),high,13.1,,,Split this function into smaller pure helpers and add guard clauses.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,inline_L177,arrow_function,177,177,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,parseInstructions,function_declaration,230,268,39,14,2,2,O(n^2) (estimated),O(n) (estimated),critical,17.9,,,Replace nested loops with indexed lookup structures (Map/Set) to remove repeated scans.; Split this function into smaller pure helpers and add guard clauses.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,inline_L237,arrow_function,237,237,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,parseIsoDuration,function_declaration,275,285,11,7,0,0,O(1) (estimated),O(1) (estimated),low,3.95,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,parseServings,function_declaration,291,294,4,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,parseTags,function_declaration,296,317,22,6,0,1,O(n) (estimated),O(n) (estimated),medium,8.1,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,inline_L303,arrow_function,303,303,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,inline_L305,arrow_function,305,305,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,inline_L310,arrow_function,310,310,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,inline_L313,arrow_function,313,313,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser,MyRecipes/packages/shared/src/parser/url-parser.ts,parseImage,function_declaration,319,333,15,10,0,0,O(1) (estimated),O(1) (estimated),low,5,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,htmlWithJsonLd,function_declaration,5,11,7,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L13,arrow_function,13,268,256,1,0,0,O(1) (estimated),O(1) (estimated),low,4.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L14,arrow_function,14,144,131,1,0,0,O(1) (estimated),O(1) (estimated),low,4.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L15,arrow_function,15,45,31,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L47,arrow_function,47,66,20,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L68,arrow_function,68,86,19,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L88,arrow_function,88,100,13,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L102,arrow_function,102,114,13,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L116,arrow_function,116,128,13,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L130,arrow_function,130,143,14,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L146,arrow_function,146,195,50,1,0,0,O(1) (estimated),O(1) (estimated),low,2.65,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L147,arrow_function,147,178,32,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L180,arrow_function,180,194,15,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L197,arrow_function,197,227,31,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L198,arrow_function,198,214,17,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L216,arrow_function,216,226,11,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L229,arrow_function,229,239,11,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L230,arrow_function,230,233,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L235,arrow_function,235,238,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L241,arrow_function,241,267,27,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L242,arrow_function,242,254,13,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L256,arrow_function,256,266,11,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L270,arrow_function,270,294,25,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L271,arrow_function,271,273,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L275,arrow_function,275,277,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L279,arrow_function,279,281,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L283,arrow_function,283,285,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L287,arrow_function,287,289,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,url-parser.test,MyRecipes/packages/shared/src/parser/__tests__/url-parser.test.ts,inline_L291,arrow_function,291,293,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,utils,MyRecipes/packages/shared/src/db/utils.ts,generateId,function_declaration,2,8,7,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,utils,MyRecipes/packages/shared/src/db/utils.ts,inline_L6,arrow_function,6,6,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,inline_L17,arrow_function,17,103,87,1,0,0,O(1) (estimated),O(1) (estimated),low,3.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,inline_L20,arrow_function,20,39,20,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,execute,method,26,28,3,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,query,method,29,31,3,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,transaction,method,32,34,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,inline_L41,arrow_function,41,59,19,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,inline_L46,arrow_function,46,46,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,inline_L61,arrow_function,61,80,20,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,inline_L82,arrow_function,82,91,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,file,web-smoke.test,MyRecipes/packages/shared/src/db/__tests__/web-smoke.test.ts,inline_L93,arrow_function,93,102,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,AddRecipeForm,function_declaration,16,271,256,3,0,1,O(n) (estimated),O(n) (estimated),medium,9.55,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L31,arrow_function,31,33,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L32,arrow_function,32,32,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L35,arrow_function,35,37,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L36,arrow_function,36,36,1,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L36,arrow_function,36,36,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L39,arrow_function,39,41,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L40,arrow_function,40,40,1,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L40,arrow_function,40,40,1,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L43,arrow_function,43,45,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L44,arrow_function,44,44,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L47,arrow_function,47,49,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L48,arrow_function,48,48,1,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L48,arrow_function,48,48,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L51,arrow_function,51,53,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L52,arrow_function,52,52,1,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L52,arrow_function,52,52,1,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L55,arrow_function,55,100,46,12,0,1,O(n) (estimated),O(n) (estimated),medium,11,,,Split this function into smaller pure helpers and add guard clauses.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L77,arrow_function,77,77,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L80,arrow_function,80,80,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L84,arrow_function,84,84,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L110,arrow_function,110,110,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L122,arrow_function,122,122,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:textarea,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L134,arrow_function,134,134,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L145,arrow_function,145,145,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L156,arrow_function,156,156,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L170,arrow_function,170,170,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L180,arrow_function,180,198,19,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L185,arrow_function,185,185,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L191,arrow_function,191,191,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onClick:button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L207,arrow_function,207,227,21,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L213,arrow_function,213,213,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:textarea,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L220,arrow_function,220,220,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onClick:button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L240,arrow_function,240,240,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L253,arrow_function,253,253,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:textarea,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,AddRecipeForm,MyRecipes/apps/web/components/recipes/AddRecipeForm.tsx,inline_L265,arrow_function,265,265,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onClick:Button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,ImportRecipeForm,MyRecipes/apps/web/components/recipes/ImportRecipeForm.tsx,ImportRecipeForm,function_declaration,9,106,98,3,0,0,O(1) (estimated),O(n) (estimated),low,4.55,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,ImportRecipeForm,MyRecipes/apps/web/components/recipes/ImportRecipeForm.tsx,inline_L15,arrow_function,15,54,40,7,0,0,O(1) (estimated),O(n) (estimated),low,5.25,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,form,ImportRecipeForm,MyRecipes/apps/web/components/recipes/ImportRecipeForm.tsx,inline_L64,arrow_function,64,64,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChange:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,form,ImportRecipeForm,MyRecipes/apps/web/components/recipes/ImportRecipeForm.tsx,inline_L68,arrow_function,68,68,1,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,onKeyDown:input,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
MyRecipes,MyRecipes,hook,useCollections,MyRecipes/apps/mobile/hooks/useCollections.ts,useCollections,function_declaration,14,44,31,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useCollections,MyRecipes/apps/mobile/hooks/useCollections.ts,inline_L17,arrow_function,17,17,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useCollections,MyRecipes/apps/mobile/hooks/useCollections.ts,createCollection,arrow_function,21,26,6,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useCollections,MyRecipes/apps/mobile/hooks/useCollections.ts,updateCollection,arrow_function,27,30,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useCollections,MyRecipes/apps/mobile/hooks/useCollections.ts,deleteCollection,arrow_function,31,34,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useCollections,MyRecipes/apps/mobile/hooks/useCollections.ts,addRecipe,arrow_function,35,38,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useCollections,MyRecipes/apps/mobile/hooks/useCollections.ts,removeRecipe,arrow_function,39,42,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useFavorites,MyRecipes/apps/mobile/hooks/useFavorites.ts,useFavorites,function_declaration,3,5,3,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useNutrition,MyRecipes/apps/mobile/hooks/useNutrition.ts,useNutrition,function_declaration,12,65,54,1,0,0,O(1) (estimated),O(n) (estimated),low,3.15,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyRecipes,MyRecipes,hook,useNutrition,MyRecipes/apps/mobile/hooks/useNutrition.ts,inline_L16,arrow_function,16,16,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
